"","entity","code","year","human_food","animal_feed","processed"
"7744","Sierra Leone","SLE",1992,0,NA,NA
"7745","Sierra Leone","SLE",1993,0,NA,NA
"7746","Sierra Leone","SLE",1994,0,NA,NA
"7747","Sierra Leone","SLE",1995,0,NA,NA
"7748","Sierra Leone","SLE",1996,0,NA,NA
"7749","Sierra Leone","SLE",1997,0,NA,NA
"7750","Sierra Leone","SLE",1998,0,NA,NA
"7751","Sierra Leone","SLE",1999,0,NA,NA
"7752","Sierra Leone","SLE",2000,0,NA,NA
"7753","Sierra Leone","SLE",2001,0,NA,NA
"7754","Sierra Leone","SLE",2002,0,NA,NA
"7755","Sierra Leone","SLE",2003,0,NA,NA
"7756","Sierra Leone","SLE",2004,0,NA,NA
"7757","Sierra Leone","SLE",2005,0,NA,NA
"7758","Sierra Leone","SLE",2006,0,NA,NA
"7759","Sierra Leone","SLE",2007,0,NA,NA
"7760","Sierra Leone","SLE",2008,0,NA,NA
"7761","Sierra Leone","SLE",2009,0,NA,NA
"7762","Sierra Leone","SLE",2010,0,NA,NA
"7763","Sierra Leone","SLE",2011,0,NA,NA
"7764","Sierra Leone","SLE",2012,0,NA,NA
"7765","Sierra Leone","SLE",2013,0,NA,NA
"7766","Slovakia","SVK",1993,0,NA,5000
"7767","Slovakia","SVK",1994,0,NA,1000
"7768","Slovakia","SVK",1995,0,NA,3000
"7769","Slovakia","SVK",1996,0,NA,4000
"7770","Slovakia","SVK",1997,0,NA,3000
"7771","Slovakia","SVK",1998,0,NA,6000
"7772","Slovakia","SVK",1999,0,NA,4000
"7773","Slovakia","SVK",2000,0,NA,2000
"7774","Slovakia","SVK",2001,0,NA,9000
"7775","Slovakia","SVK",2002,0,NA,16000
"7776","Slovakia","SVK",2003,0,NA,13000
"7777","Slovakia","SVK",2004,0,NA,29000
"7778","Slovakia","SVK",2005,0,NA,31000
"7779","Slovakia","SVK",2006,0,NA,29000
"7780","Slovakia","SVK",2007,0,NA,16000
"7781","Slovakia","SVK",2008,0,NA,28000
"7782","Slovakia","SVK",2009,0,NA,16000
"7783","Slovakia","SVK",2010,0,NA,17000
"7784","Slovakia","SVK",2011,0,NA,39000
"7785","Slovakia","SVK",2012,0,NA,42000
"7786","Slovakia","SVK",2013,0,NA,19000
"7787","Slovenia","SVN",1992,2000,NA,NA
"7788","Slovenia","SVN",1993,0,NA,NA
"7789","Slovenia","SVN",1994,0,NA,NA
"7790","Slovenia","SVN",1995,2000,NA,NA
"7791","Slovenia","SVN",1996,1000,NA,NA
"7792","Slovenia","SVN",1997,2000,NA,NA
"7793","Slovenia","SVN",1998,1000,NA,NA
"7794","Slovenia","SVN",1999,0,NA,NA
"7795","Slovenia","SVN",2000,1000,NA,NA
"7796","Slovenia","SVN",2001,1000,NA,NA
"7797","Slovenia","SVN",2002,1000,NA,NA
"7798","Slovenia","SVN",2003,1000,NA,NA
"7799","Slovenia","SVN",2004,1000,NA,NA
"7800","Slovenia","SVN",2005,1000,NA,NA
"7801","Slovenia","SVN",2006,0,NA,NA
"7802","Slovenia","SVN",2007,0,NA,NA
"7803","Slovenia","SVN",2008,0,NA,NA
"7804","Slovenia","SVN",2009,1000,NA,NA
"7805","Slovenia","SVN",2010,1000,NA,NA
"7806","Slovenia","SVN",2011,1000,NA,NA
"7807","Slovenia","SVN",2012,2000,NA,NA
"7808","Slovenia","SVN",2013,2000,NA,NA
"7809","Small island developing States",NA,1961,1000,0,8000
"7810","Small island developing States",NA,1962,1000,0,31000
"7811","Small island developing States",NA,1963,1000,0,35000
"7812","Small island developing States",NA,1964,1000,0,53000
"7813","Small island developing States",NA,1965,1000,0,25000
"7814","Small island developing States",NA,1966,1000,0,33000
"7815","Small island developing States",NA,1967,2000,0,35000
"7816","Small island developing States",NA,1968,1000,0,21000
"7817","Small island developing States",NA,1969,1000,0,36000
"7818","Small island developing States",NA,1970,1000,0,17000
"7819","Small island developing States",NA,1971,1000,0,35000
"7820","Small island developing States",NA,1972,1000,0,51000
"7821","Small island developing States",NA,1973,1000,0,30000
"7822","Small island developing States",NA,1974,2000,0,30000
"7823","Small island developing States",NA,1975,2000,0,34000
"7824","Small island developing States",NA,1976,2000,0,64000
"7825","Small island developing States",NA,1977,2000,0,54000
"7826","Small island developing States",NA,1978,1000,0,75000
"7827","Small island developing States",NA,1979,1000,0,73000
"7828","Small island developing States",NA,1980,2000,0,1e+05
"7829","Small island developing States",NA,1981,2000,0,87000
"7830","Small island developing States",NA,1982,1000,0,76000
"7831","Small island developing States",NA,1983,1000,0,125000
"7832","Small island developing States",NA,1984,1000,0,94000
"7833","Small island developing States",NA,1985,1000,0,85000
"7834","Small island developing States",NA,1986,1000,0,117000
"7835","Small island developing States",NA,1987,1000,0,143000
"7836","Small island developing States",NA,1988,1000,0,124000
"7837","Small island developing States",NA,1989,1000,0,175000
"7838","Small island developing States",NA,1990,2000,0,157000
"7839","Small island developing States",NA,1991,1000,0,180000
"7840","Small island developing States",NA,1992,2000,0,227000
"7841","Small island developing States",NA,1993,2000,0,2e+05
"7842","Small island developing States",NA,1994,2000,0,154000
"7843","Small island developing States",NA,1995,3000,0,121000
"7844","Small island developing States",NA,1996,4000,0,1e+05
"7845","Small island developing States",NA,1997,4000,0,95000
"7846","Small island developing States",NA,1998,5000,0,55000
"7847","Small island developing States",NA,1999,7000,0,64000
"7848","Small island developing States",NA,2000,8000,0,123000
"7849","Small island developing States",NA,2001,9000,1000,155000
"7850","Small island developing States",NA,2002,3000,12000,166000
"7851","Small island developing States",NA,2003,3000,14000,160000
"7852","Small island developing States",NA,2004,3000,14000,161000
"7853","Small island developing States",NA,2005,24000,22000,151000
"7854","Small island developing States",NA,2006,32000,17000,160000
"7855","Small island developing States",NA,2007,17000,17000,193000
"7856","Small island developing States",NA,2008,75000,5000,105000
"7857","Small island developing States",NA,2009,68000,13000,87000
"7858","Small island developing States",NA,2010,59000,11000,128000
"7859","Small island developing States",NA,2011,66000,13000,142000
"7860","Small island developing States",NA,2012,75000,5000,98000
"7861","Small island developing States",NA,2013,77000,5000,114000
"7862","Solomon Islands","SLB",1961,0,NA,NA
"7863","Solomon Islands","SLB",1962,0,NA,NA
"7864","Solomon Islands","SLB",1963,0,NA,NA
"7865","Solomon Islands","SLB",1964,0,NA,NA
"7866","Solomon Islands","SLB",1965,0,NA,NA
"7867","Solomon Islands","SLB",1966,0,NA,NA
"7868","Solomon Islands","SLB",1967,0,NA,NA
"7869","Solomon Islands","SLB",1968,0,NA,NA
"7870","Solomon Islands","SLB",1969,0,NA,NA
"7871","Solomon Islands","SLB",1970,0,NA,NA
"7872","Solomon Islands","SLB",1971,0,NA,NA
"7873","Solomon Islands","SLB",1972,0,NA,NA
"7874","Solomon Islands","SLB",1973,0,NA,NA
"7875","Solomon Islands","SLB",1974,0,NA,NA
"7876","Solomon Islands","SLB",1975,0,NA,NA
"7877","Solomon Islands","SLB",1976,0,NA,NA
"7878","Solomon Islands","SLB",1977,0,NA,NA
"7879","Solomon Islands","SLB",1978,0,NA,NA
"7880","Solomon Islands","SLB",1979,0,NA,NA
"7881","Solomon Islands","SLB",1980,0,NA,NA
"7882","Solomon Islands","SLB",1981,0,NA,NA
"7883","Solomon Islands","SLB",1982,0,NA,NA
"7884","Solomon Islands","SLB",1983,0,NA,NA
"7885","Solomon Islands","SLB",1984,0,NA,NA
"7886","Solomon Islands","SLB",1985,0,NA,NA
"7887","Solomon Islands","SLB",1986,0,NA,NA
"7888","Solomon Islands","SLB",1987,0,NA,NA
"7889","Solomon Islands","SLB",1988,0,NA,NA
"7890","Solomon Islands","SLB",1989,0,NA,NA
"7891","Solomon Islands","SLB",1990,0,NA,NA
"7892","Solomon Islands","SLB",1991,0,NA,NA
"7893","Solomon Islands","SLB",1992,0,NA,NA
"7894","Solomon Islands","SLB",1993,0,NA,NA
"7895","Solomon Islands","SLB",1994,0,NA,NA
"7896","Solomon Islands","SLB",1995,0,NA,NA
"7897","Solomon Islands","SLB",1996,0,NA,NA
"7898","Solomon Islands","SLB",1997,0,NA,NA
"7899","Solomon Islands","SLB",1998,0,NA,NA
"7900","Solomon Islands","SLB",1999,0,NA,NA
"7901","Solomon Islands","SLB",2000,0,NA,NA
"7902","Solomon Islands","SLB",2001,0,NA,NA
"7903","Solomon Islands","SLB",2002,0,NA,NA
"7904","Solomon Islands","SLB",2003,0,NA,NA
"7905","Solomon Islands","SLB",2004,0,NA,NA
"7906","Solomon Islands","SLB",2005,0,NA,NA
"7907","Solomon Islands","SLB",2006,0,NA,NA
"7908","Solomon Islands","SLB",2007,0,NA,NA
"7909","Solomon Islands","SLB",2008,0,NA,NA
"7910","Solomon Islands","SLB",2009,0,NA,NA
"7911","Solomon Islands","SLB",2010,0,NA,NA
"7912","Solomon Islands","SLB",2011,0,NA,NA
"7913","Solomon Islands","SLB",2012,0,NA,NA
"7914","Solomon Islands","SLB",2013,0,NA,NA
"7915","South Africa","ZAF",1961,0,0,2000
"7916","South Africa","ZAF",1962,0,0,2000
"7917","South Africa","ZAF",1963,0,0,2000
"7918","South Africa","ZAF",1964,0,0,3000
"7919","South Africa","ZAF",1965,0,0,3000
"7920","South Africa","ZAF",1966,0,0,2000
"7921","South Africa","ZAF",1967,0,0,4000
"7922","South Africa","ZAF",1968,0,0,3000
"7923","South Africa","ZAF",1969,0,0,6000
"7924","South Africa","ZAF",1970,0,0,6000
"7925","South Africa","ZAF",1971,0,0,2000
"7926","South Africa","ZAF",1972,0,0,4000
"7927","South Africa","ZAF",1973,0,0,3000
"7928","South Africa","ZAF",1974,1000,0,16000
"7929","South Africa","ZAF",1975,2000,1000,15000
"7930","South Africa","ZAF",1976,3000,2000,13000
"7931","South Africa","ZAF",1977,3000,3000,15000
"7932","South Africa","ZAF",1978,3000,4000,23000
"7933","South Africa","ZAF",1979,3000,4000,21000
"7934","South Africa","ZAF",1980,3000,4000,27000
"7935","South Africa","ZAF",1981,4000,4000,21000
"7936","South Africa","ZAF",1982,6000,4000,17000
"7937","South Africa","ZAF",1983,8000,4000,17000
"7938","South Africa","ZAF",1984,12000,4000,17000
"7939","South Africa","ZAF",1985,9000,4000,24000
"7940","South Africa","ZAF",1986,13000,4000,21000
"7941","South Africa","ZAF",1987,15000,4000,13000
"7942","South Africa","ZAF",1988,16000,4000,41000
"7943","South Africa","ZAF",1989,15000,4000,54000
"7944","South Africa","ZAF",1990,19000,4000,90000
"7945","South Africa","ZAF",1991,18000,4000,110000
"7946","South Africa","ZAF",1992,16000,4000,2e+05
"7947","South Africa","ZAF",1993,16000,4000,222000
"7948","South Africa","ZAF",1994,15000,4000,157000
"7949","South Africa","ZAF",1995,16000,4000,201000
"7950","South Africa","ZAF",1996,18000,4000,97000
"7951","South Africa","ZAF",1997,16000,4000,130000
"7952","South Africa","ZAF",1998,23000,4000,147000
"7953","South Africa","ZAF",1999,27000,4000,162000
"7954","South Africa","ZAF",2000,28000,4000,199000
"7955","South Africa","ZAF",2001,40000,4000,177000
"7956","South Africa","ZAF",2002,42000,5000,179000
"7957","South Africa","ZAF",2003,30000,4000,129000
"7958","South Africa","ZAF",2004,45000,6000,132000
"7959","South Africa","ZAF",2005,47000,7000,191000
"7960","South Africa","ZAF",2006,50000,7000,346000
"7961","South Africa","ZAF",2007,58000,7000,144000
"7962","South Africa","ZAF",2008,56000,7000,149000
"7963","South Africa","ZAF",2009,56000,7000,128000
"7964","South Africa","ZAF",2010,57000,7000,201000
"7965","South Africa","ZAF",2011,57000,7000,267000
"7966","South Africa","ZAF",2012,57000,10000,448000
"7967","South Africa","ZAF",2013,67000,8000,611000
"7968","South America",NA,1961,4000,46000,173000
"7969","South America",NA,1962,5000,65000,213000
"7970","South America",NA,1963,5000,80000,237000
"7971","South America",NA,1964,8000,68000,298000
"7972","South America",NA,1965,16000,69000,372000
"7973","South America",NA,1966,16000,61000,478000
"7974","South America",NA,1967,18000,50000,491000
"7975","South America",NA,1968,20000,90000,596000
"7976","South America",NA,1969,23000,93000,736000
"7977","South America",NA,1970,28000,67000,1194000
"7978","South America",NA,1971,36000,134000,1709000
"7979","South America",NA,1972,51000,128000,2393000
"7980","South America",NA,1973,65000,141000,3187000
"7981","South America",NA,1974,106000,116000,4738000
"7982","South America",NA,1975,127000,130000,6778000
"7983","South America",NA,1976,161000,229000,8365000
"7984","South America",NA,1977,171000,348000,8948000
"7985","South America",NA,1978,188000,342000,9981000
"7986","South America",NA,1979,186000,360000,10082000
"7987","South America",NA,1980,255000,381000,13182000
"7988","South America",NA,1981,293000,352000,15159000
"7989","South America",NA,1982,264000,344000,14680000
"7990","South America",NA,1983,276000,332000,15500000
"7991","South America",NA,1984,254000,322000,16125000
"7992","South America",NA,1985,288000,343000,17819000
"7993","South America",NA,1986,266000,576000,17124000
"7994","South America",NA,1987,3e+05,724000,19557000
"7995","South America",NA,1988,290000,823000,20447000
"7996","South America",NA,1989,325000,1062000,21928000
"7997","South America",NA,1990,314000,1067000,22595000
"7998","South America",NA,1991,269000,1074000,21387000
"7999","South America",NA,1992,305000,1163000,24277000
"8000","South America",NA,1993,336000,1148000,25631000
"8001","South America",NA,1994,377000,670000,28775000
"8002","South America",NA,1995,421000,644000,31262000
"8003","South America",NA,1996,459000,675000,32063000
"8004","South America",NA,1997,434000,721000,30894000
"8005","South America",NA,1998,484000,731000,38699000
"8006","South America",NA,1999,467000,744000,39904000
"8007","South America",NA,2000,497000,688000,40023000
"8008","South America",NA,2001,546000,598000,43347000
"8009","South America",NA,2002,617000,650000,49706000
"8010","South America",NA,2003,629000,604000,55551000
"8011","South America",NA,2004,620000,641000,56569000
"8012","South America",NA,2005,638000,1024000,61276000
"8013","South America",NA,2006,623000,973000,63892000
"8014","South America",NA,2007,684000,1106000,70741000
"8015","South America",NA,2008,708000,1252000,66737000
"8016","South America",NA,2009,677000,876000,63687000
"8017","South America",NA,2010,782000,1102000,75677000
"8018","South America",NA,2011,814000,1358000,78315000
"8019","South America",NA,2012,811000,1053000,72766000
"8020","South America",NA,2013,819000,1926000,75405000
"8021","South Eastern Asia",NA,1961,191000,0,251000
"8022","South Eastern Asia",NA,1962,183000,0,242000
"8023","South Eastern Asia",NA,1963,139000,0,257000
"8024","South Eastern Asia",NA,1964,179000,0,250000
"8025","South Eastern Asia",NA,1965,194000,0,252000
"8026","South Eastern Asia",NA,1966,181000,0,265000
"8027","South Eastern Asia",NA,1967,195000,0,262000
"8028","South Eastern Asia",NA,1968,197000,0,259000
"8029","South Eastern Asia",NA,1969,180000,0,257000
"8030","South Eastern Asia",NA,1970,226000,0,312000
"8031","South Eastern Asia",NA,1971,248000,0,311000
"8032","South Eastern Asia",NA,1972,250000,0,329000
"8033","South Eastern Asia",NA,1973,242000,0,351000
"8034","South Eastern Asia",NA,1974,249000,0,421000
"8035","South Eastern Asia",NA,1975,251000,0,442000
"8036","South Eastern Asia",NA,1976,299000,0,5e+05
"8037","South Eastern Asia",NA,1977,292000,0,424000
"8038","South Eastern Asia",NA,1978,290000,0,562000
"8039","South Eastern Asia",NA,1979,324000,0,624000
"8040","South Eastern Asia",NA,1980,302000,0,640000
"8041","South Eastern Asia",NA,1981,396000,0,970000
"8042","South Eastern Asia",NA,1982,308000,0,923000
"8043","South Eastern Asia",NA,1983,287000,0,797000
"8044","South Eastern Asia",NA,1984,310000,0,1188000
"8045","South Eastern Asia",NA,1985,267000,0,1369000
"8046","South Eastern Asia",NA,1986,293000,0,1800000
"8047","South Eastern Asia",NA,1987,301000,0,1753000
"8048","South Eastern Asia",NA,1988,318000,0,2130000
"8049","South Eastern Asia",NA,1989,325000,0,2209000
"8050","South Eastern Asia",NA,1990,387000,0,2553000
"8051","South Eastern Asia",NA,1991,384000,0,2830000
"8052","South Eastern Asia",NA,1992,466000,0,3129000
"8053","South Eastern Asia",NA,1993,454000,0,3014000
"8054","South Eastern Asia",NA,1994,484000,0,2999000
"8055","South Eastern Asia",NA,1995,453000,0,3e+06
"8056","South Eastern Asia",NA,1996,466000,0,3177000
"8057","South Eastern Asia",NA,1997,437000,0,3002000
"8058","South Eastern Asia",NA,1998,422000,0,2912000
"8059","South Eastern Asia",NA,1999,543000,0,4099000
"8060","South Eastern Asia",NA,2000,475000,59000,3654000
"8061","South Eastern Asia",NA,2001,442000,72000,3626000
"8062","South Eastern Asia",NA,2002,473000,110000,3808000
"8063","South Eastern Asia",NA,2003,476000,134000,3468000
"8064","South Eastern Asia",NA,2004,464000,132000,3985000
"8065","South Eastern Asia",NA,2005,511000,130000,3777000
"8066","South Eastern Asia",NA,2006,537000,110000,3165000
"8067","South Eastern Asia",NA,2007,688000,112000,4447000
"8068","South Eastern Asia",NA,2008,594000,145000,3610000
"8069","South Eastern Asia",NA,2009,641000,132000,3844000
"8070","South Eastern Asia",NA,2010,827000,121000,4474000
"8071","South Eastern Asia",NA,2011,957000,97000,5083000
"8072","South Eastern Asia",NA,2012,1022000,1e+05,4723000
"8073","South Eastern Asia",NA,2013,1047000,95000,4411000
"8074","South Korea","KOR",1961,146000,5000,0
"8075","South Korea","KOR",1962,139000,5000,0
"8076","South Korea","KOR",1963,136000,5000,0
"8077","South Korea","KOR",1964,149000,5000,0
"8078","South Korea","KOR",1965,156000,4000,0
"8079","South Korea","KOR",1966,141000,4000,0
"8080","South Korea","KOR",1967,206000,5000,0
"8081","South Korea","KOR",1968,228000,5000,0
"8082","South Korea","KOR",1969,226000,5000,0
"8083","South Korea","KOR",1970,242000,4000,0
"8084","South Korea","KOR",1971,241000,5000,30000
"8085","South Korea","KOR",1972,207000,3000,35000
"8086","South Korea","KOR",1973,260000,3000,39000
"8087","South Korea","KOR",1974,331000,3000,18000
"8088","South Korea","KOR",1975,321000,2000,30000
"8089","South Korea","KOR",1976,328000,2000,1e+05
"8090","South Korea","KOR",1977,323000,4000,110000
"8091","South Korea","KOR",1978,333000,5000,180000
"8092","South Korea","KOR",1979,363000,18000,291000
"8093","South Korea","KOR",1980,434000,8000,298000
"8094","South Korea","KOR",1981,341000,6000,388000
"8095","South Korea","KOR",1982,362000,9000,431000
"8096","South Korea","KOR",1983,304000,11000,550000
"8097","South Korea","KOR",1984,386000,11000,560000
"8098","South Korea","KOR",1985,334000,10000,740000
"8099","South Korea","KOR",1986,306000,10000,850000
"8100","South Korea","KOR",1987,457000,10000,834000
"8101","South Korea","KOR",1988,432000,10000,806000
"8102","South Korea","KOR",1989,416000,10000,862000
"8103","South Korea","KOR",1990,480000,10000,741000
"8104","South Korea","KOR",1991,256000,10000,954000
"8105","South Korea","KOR",1992,354000,10000,1065000
"8106","South Korea","KOR",1993,336000,10000,951000
"8107","South Korea","KOR",1994,297000,16000,1134000
"8108","South Korea","KOR",1995,272000,16000,1200000
"8109","South Korea","KOR",1996,282000,25000,1356000
"8110","South Korea","KOR",1997,351000,25000,1113000
"8111","South Korea","KOR",1998,362000,26000,1081000
"8112","South Korea","KOR",1999,390000,21000,1342000
"8113","South Korea","KOR",2000,358000,28000,1075000
"8114","South Korea","KOR",2001,333000,27000,1199000
"8115","South Korea","KOR",2002,354000,30000,1211000
"8116","South Korea","KOR",2003,436000,31000,1089000
"8117","South Korea","KOR",2004,354000,30000,1e+06
"8118","South Korea","KOR",2005,349000,30000,875000
"8119","South Korea","KOR",2006,348000,28000,964000
"8120","South Korea","KOR",2007,359000,28000,9e+05
"8121","South Korea","KOR",2008,367000,28000,9e+05
"8122","South Korea","KOR",2009,368000,28000,921000
"8123","South Korea","KOR",2010,325000,30000,962000
"8124","South Korea","KOR",2011,382000,28000,853000
"8125","South Korea","KOR",2012,409000,28000,812000
"8126","South Korea","KOR",2013,411000,30000,814000
"8127","Southern Africa",NA,1961,0,0,2000
"8128","Southern Africa",NA,1962,0,0,2000
"8129","Southern Africa",NA,1963,0,0,2000
"8130","Southern Africa",NA,1964,0,0,3000
"8131","Southern Africa",NA,1965,0,0,3000
"8132","Southern Africa",NA,1966,0,0,2000
"8133","Southern Africa",NA,1967,0,0,4000
"8134","Southern Africa",NA,1968,0,0,3000
"8135","Southern Africa",NA,1969,0,0,6000
"8136","Southern Africa",NA,1970,0,0,6000
